,Open,High,Low,Close,Adj Close,Volume
2012-07-05,65.4378098042594,65.8029078235417,65.36956204955158,65.58492321476467,65.79651652585434,7788232
2012-07-06,65.14758049599423,66.10855604430994,65.50937805133097,65.67153890905314,65.44297734381716,4528051
2012-07-09,66.1096665435665,66.94816793842364,64.42482503176325,65.71286546124006,65.40935851019998,2265598
2012-07-10,66.26168247112213,66.16698544754088,65.19866357155958,65.71613763440402,65.86037762362949,7896010
2012-07-11,66.28002404749893,67.24478969522563,65.64168851270843,65.94161965544585,65.79672303543583,8902861
2012-07-12,66.24912325991552,66.46345906531457,65.59910891800831,65.82465650379588,65.96584785958004,2375378
2012-07-13,64.9082509608524,65.51230240612756,64.40679243324847,65.27839175718961,65.31435052279369,8920647
2012-07-16,64.45271482143139,65.91311565407469,63.96958956832519,64.7589300762232,64.50559792759893,8907974
2012-07-17,64.37609639613082,65.34976718130311,63.92012806505361,64.75357406628117,65.03339373335892,5734522
2012-07-18,64.57808704567108,65.14929747476978,64.12448072963288,64.23754655542137,64.20691435123473,4014266
2012-07-19,64.12141943524036,64.80243673246466,62.41637808409049,63.55209803301818,63.70109419684055,1686342
2012-07-20,63.962115084948714,63.74983479345339,63.190109705884,63.68592552098405,63.68657548171781,8871095
2012-07-23,63.94249055957409,63.58106709962002,63.060627482189325,63.45834556383717,63.524571629253565,4562934
2012-07-24,65.17001616337217,65.92618167853661,64.38876084656172,64.98973581269382,64.86155889141358,4610924
2012-07-25,62.226038844916616,62.717690147926085,61.87962478576705,62.36616326457479,62.17928948256411,6322592
2012-07-26,63.39080679920937,63.719075108831426,62.388582492184845,63.48506737677122,63.51209309908727,2335780
2012-07-27,64.20851846561231,64.80953019465665,63.554997966202784,64.75854982954283,64.71983650336564,8573135
2012-07-30,62.12488651174339,62.739958120760306,62.33195031560547,62.71255685740866,62.64364404390463,6099420
2012-07-31,62.64120939107124,63.363782215533455,61.319121866855035,62.39726652360228,62.50494373625778,6945233
2012-08-01,61.97680920409384,62.22006346660401,61.08330233843256,62.05322291788046,62.171438422915685,3906349
2012-08-02,60.736469493207586,61.240669756891755,59.54360858580883,60.673108483436614,60.39760406646734,9878162
2012-08-03,59.99179339635703,60.64882838524158,59.62816866526852,59.92268905611971,59.826060420819466,7707868
2012-08-06,58.57752850767871,59.34359067602408,58.160550591831026,58.83951047092785,58.78759316421923,6621701
2012-08-07,60.58995065099805,60.6520418343792,60.286324832640254,60.619178174625446,60.37481751556567,8486572
2012-08-08,61.546240799024176,62.54724959618738,60.56726190622081,61.58225382804688,61.41961562941935,8434417
2012-08-09,62.74088956518668,62.89442786811611,62.87451035281384,62.88120618331501,62.599273137386845,5559097
2012-08-10,64.03836876751873,64.59986078534662,62.91148352870319,63.63027550763222,63.94603572216709,1135258
2012-08-13,62.46754804660068,63.6457629592233,62.104422540793394,62.52862099668896,62.67653695357434,6353640
2012-08-14,62.16008249295592,62.568492164550065,61.631166916138675,62.03149799068316,61.775587142803595,2031306
2012-08-15,63.0430517962996,63.21821491424916,61.7415143172113,62.54826981218505,62.24819409983052,4710468
2012-08-16,61.802933842761355,61.93883164970782,60.30870757170103,61.353539263567086,61.48808009013373,4436142
2012-08-17,62.578791972534766,62.577284846980355,61.33738817386421,62.09393495401345,62.0561769769255,7995127
2012-08-20,61.5963603685008,62.97930129057036,60.82510275798978,61.881006816129286,62.05847950721397,8861003
2012-08-21,60.96129939331024,62.63372191116627,61.207951100521065,61.53358326885366,61.794163249208275,6546153
2012-08-22,61.97436381693603,62.69017923087088,61.62493272556756,62.27194049733112,62.33377677649302,2808745
2012-08-23,62.46590710857325,63.51543489460238,62.178235371605666,62.743601069091135,62.54728162618755,9761862
2012-08-24,62.92099598669373,63.56699877886918,62.39549699249544,62.41003216354603,62.58614955220623,4044749
2012-08-27,63.786586310118324,64.82043528157705,62.88853027114237,63.59675922718425,63.88664072402009,8850948
2012-08-28,62.01986259539837,63.179730613451696,61.715617611206596,62.54309315985832,62.59327228846759,1187708
2012-08-29,62.72564355965589,63.758673648323025,62.43840691249282,63.18642602707656,63.30142370947377,1035241
2012-08-30,63.36751959578501,64.16257708907213,62.86732942640074,63.806924545318914,63.70322214661392,8368369
2012-08-31,63.690475611385054,64.74301777326818,62.79889106222174,63.524775366278895,63.449516100440604,8178880
2012-09-03,64.17906263030198,64.06076036463774,63.79302778516515,63.878305648794985,64.02819896615222,7760435
2012-09-04,63.105256163133156,63.38116901208794,62.50867240286051,62.65458933268365,62.92260755767435,5251754
2012-09-05,64.1665563011365,63.96545153540276,62.84722621019311,63.606013612164524,63.68805798330055,6302409
2012-09-06,63.06998071606402,63.802561934946446,63.099568342712374,63.4485087359955,63.63241291153192,8987086
2012-09-07,62.713674424226646,63.46306420736092,62.85290468812538,62.95318297575044,62.74646676743564,2505326
2012-09-10,63.69704907509036,65.30863549461498,63.47944371596731,64.0295894618613,63.84515804987127,1587740
2012-09-11,63.17368647161933,63.42228824791228,62.65028699797774,63.352643031592514,63.37293785238836,1771736
2012-09-12,62.48552802473072,62.68864199528296,61.56412083577368,61.971578995502924,61.77113452124105,2448303
2012-09-13,60.53314667907675,60.54216418295897,59.57145300465934,60.442347082252994,60.523941271139854,2744901
2012-09-14,61.36670928978826,61.264503818788334,60.28937878423243,61.075754293872606,60.948504905305164,1325262
2012-09-17,59.81090031780374,60.3486392367667,59.424520194466375,59.82272220165029,59.99712495024259,4230991
2012-09-18,61.024420292649864,62.23385069011377,60.67483650479723,61.604913643908645,61.79472475686837,6311397
2012-09-19,59.03133499496611,59.85860522922797,58.77778075114689,59.5503814962989,59.52881678805169,6386737
2012-09-20,61.32070921955402,61.66204849774567,60.49305556456654,61.274235124862905,61.078654282882304,4200468
2012-09-21,61.7818157181478,61.619641289653586,60.83179376479749,61.51264985233949,61.60293502022073,3046282
2012-09-24,61.09351317120572,61.815950689830586,61.429337617132624,61.44333400074307,61.74611877428707,5920296
2012-09-25,61.196212594702374,62.10357933287,60.0771068574381,60.9258121742081,61.00050167443124,7829694
2012-09-26,61.73354702653326,62.511545823292224,60.89092463065551,61.35234554883414,61.06753243295585,6949409
2012-09-27,61.234020218547606,61.75295091220655,60.18567477182403,61.34210810668326,61.046006055460836,2645073
2012-09-28,62.780697273691956,63.18606420754298,61.45077115025171,62.47280724897376,62.360582329053564,8407310
2012-10-01,62.494249954622774,63.75350813606703,61.87846904806882,62.61443215790977,62.423948916043,5232792
2012-10-02,63.01611150205985,62.79989708769479,62.47543029797484,62.792131179645615,62.98870270429451,5970738
2012-10-03,62.78567977963898,63.46855593082937,62.2014490987322,62.45591622770573,62.67126776625812,6847389
2012-10-04,63.0405517049931,63.61043319573191,62.00138808241314,62.42636786425864,62.27568233048165,9590352
2012-10-05,62.56750393870783,62.876201817114016,62.163363876019496,62.76156689342468,62.652138823477905,7777566
2012-10-08,60.97012532115513,61.27601636586799,60.71712926465088,61.07879576104203,60.91769858513919,2571697
2012-10-09,59.35837001859448,60.90625329644876,59.14258438523586,59.75800759921029,60.00204887290225,7627690
2012-10-10,60.170427675858555,61.179400741579514,60.32847591869521,60.52866895350697,60.53027256048997,2574498
2012-10-11,60.96181735400113,60.74417401293391,59.539461668715894,60.726931651908885,60.821748887951884,3511678
2012-10-12,61.07555748616083,60.88244275976016,60.43960502402324,60.57034557583018,60.51915278367065,1853690
2012-10-15,60.4884038715556,61.16165407508256,59.48635895500392,60.61617676916954,60.69559256429696,3814084
2012-10-16,60.60062259075686,61.83638204085211,59.87675215941808,60.99115573480519,60.92153760985863,6494797
2012-10-17,60.21885485556867,61.36560641428808,59.84332995485562,60.4787933147698,60.381832768485054,5310411
2012-10-18,59.67419251675435,60.91697429956724,58.8619386902923,59.72788584964146,59.80820795423703,1293275
2012-10-19,59.70011338546531,60.29586078142581,59.42829661531111,59.95112836501311,60.00572110831611,4559330
2012-10-22,58.68577535131952,59.635254213190656,58.25671012018561,59.000152847672055,58.87833402504343,9712512
2012-10-23,59.71632141471345,60.069773128723135,59.03095477812714,59.4358028636605,59.22739029985401,5699266
2012-10-24,57.192072904247794,58.229222925175925,57.412713906631126,57.760616519696626,57.68470560780697,2378090
2012-10-25,58.86331798874984,59.01616189267784,58.13697263139105,58.81716941729624,58.76729106904047,7683441
2012-10-26,59.66567243833001,60.47676318833584,58.72621136685266,59.31716415998326,59.393496057288914,5248774
2012-10-29,59.321932507957186,60.61775532992479,58.90977695063285,59.600591154571106,59.84765274820441,8322390
2012-10-30,60.73589077147702,61.214765467026,60.263185547017414,60.61067939879059,60.32955785342042,5327729
2012-10-31,62.514012630763155,63.055237743930405,61.84629558297815,62.30355110352714,62.14384281147788,3373174
2012-11-01,63.54172020398147,63.63323690490335,63.23902756818791,63.34531842881924,63.15130181715952,8719919
2012-11-02,61.46520202329428,62.201045853804075,61.46750822874876,61.531841457761566,61.53325324968142,4678219
2012-11-05,60.0946972113788,61.117513042336206,59.974095550396946,60.27966175129984,60.23728563557157,6057567
2012-11-06,60.083214459757606,60.29716688291362,59.59361605567761,59.68224043387813,59.81893521921053,4181653
2012-11-07,60.04449789601138,60.91883687095549,59.61174758745235,59.73572874436295,59.58185901259211,6789415
2012-11-08,60.065287455790326,61.01782812424926,59.30070577617896,60.28078502510604,60.33774938181589,4777946
2012-11-09,59.1093767837905,60.024508840333276,59.536114679012854,59.58243847222655,59.811149990132165,7673096
2012-11-12,59.28451341703355,60.72004385422919,59.00855169063433,59.7966024969776,60.04217383266011,1175666
2012-11-13,58.58930568893537,59.26999652049076,58.74662464034957,59.06861682489825,59.339614545114905,1832767
2012-11-14,58.58142773911112,58.93426055572315,57.465058079717785,58.484496282180274,58.64431169050914,3131875
2012-11-15,56.59318373233717,57.50149587581393,56.55132050270355,57.10523244560602,57.337072783176225,4675007
2012-11-16,56.0260716210275,56.694828783830175,55.86587109274649,56.209396459769096,56.060177865125006,2538954
2012-11-19,55.16304697977278,55.74327053541784,54.316895725082915,54.885109114426726,54.719126085750666,5763455
2012-11-20,53.71478977185397,54.45892638578797,53.52460253090047,53.93663312172337,53.67044941006009,2729112
2012-11-21,55.30740412805068,55.89136871320135,54.39674155888433,55.01767217860518,55.13147312909547,7457625
2012-11-22,54.361244630642105,54.71938162564746,53.97175590380453,54.09567055004721,54.33232135873149,7474378
2012-11-23,56.46693596648936,57.14373596820919,55.62375698499084,56.755449875158575,56.57776862183686,3788306
2012-11-26,57.53828617533265,58.20401456029583,56.78868086265082,57.27616503631343,57.35460106458156,6170294
2012-11-27,57.77328406228679,57.762376250686174,57.08801398512935,57.488398420282294,57.63008418860937,2611256
2012-11-28,56.5412379436061,56.91169719525321,55.85266449283078,56.65743790037505,56.899713170107226,2492644
2012-11-29,57.05279378923556,57.96416450945842,56.9674966356235,57.38514504005801,57.46942099261645,5078461
2012-11-30,56.861083810482214,57.13342174759195,55.889689832581475,56.83690447409421,57.10420487372428,3962364
2012-12-03,57.46658943372918,56.99666828110928,56.46856728849356,56.98631154901354,56.89779650123166,2269646
2012-12-04,59.74014331487168,60.34622420593692,58.7164568632889,59.57379334755631,59.48439008239164,9020694
2012-12-05,59.11587491749822,60.11338480112204,59.377250354318015,59.50513070810563,59.53072535841051,3120688
2012-12-06,60.90360168250334,61.222497764511424,59.65492056887609,60.68180129466528,60.61110813765201,8258090
2012-12-07,59.918656994695176,61.16650081155375,59.12307193389518,60.00602212981337,59.70684754199603,3340633
2012-12-10,60.10826258405936,60.6838519949684,59.74437740953369,59.998430899590375,60.13749047790678,5775802
2012-12-11,62.085916161233854,62.86377200955913,61.61706508323106,61.796628795499856,61.95218144123733,5405749
2012-12-12,61.21535367703593,61.36773788463267,60.80993576747459,61.19705899798606,61.348200192526264,3340921
2012-12-13,63.432756374637115,63.75452508899872,61.80633544374414,63.036904816256964,62.93921064138333,3618778
2012-12-14,64.0554003640513,64.87911088473015,63.44448047108093,63.772054011986405,63.786268466945394,5994835
2012-12-17,63.38252231674003,63.97446149102313,62.660102311555534,63.23698449636611,63.148435971764684,7595442
2012-12-18,63.45052513695271,64.81436551158973,63.85842557483013,63.89678949569561,63.587552292987404,4268591
2012-12-19,65.33278125577789,65.37962950834662,64.38116576187635,64.89674120559631,64.93726853339885,7290627
2012-12-20,66.11738532838523,65.66714225360573,64.79699418273722,65.54594842808747,65.29933878831272,6207404
2012-12-21,63.538413666538844,64.58926192808131,62.78306197102351,64.003120968471,63.73433430911165,5073091
2012-12-24,63.288493527635545,63.80281863683601,62.6491582777877,63.303381052920095,63.46512060196389,7925222
2012-12-25,62.779057995613,64.17719933046565,62.04982047442003,63.08325967764256,62.77384020161124,1055700
2012-12-26,63.35710727071812,63.34383435710033,62.34644630151999,63.03622350881649,63.32556509725403,2301732
2012-12-27,63.96657939958615,64.91560858005217,63.632345571837185,63.68429286664114,63.69400813740046,1798713
2012-12-28,63.43051850801422,65.1136883496622,63.4868773898062,63.88939112784838,64.19798738447399,9922842
2012-12-31,63.05334225089268,62.891386945627985,61.86106964320249,62.581444029412246,62.30483252762061,2696992
2013-01-01,62.58713513749169,63.4275083056233,61.791499130153355,62.989039140692185,63.041653600921386,8726192
2013-01-02,64.00529627841168,64.76665304540566,62.53374401772183,63.62702214624998,63.531153426061955,2021815
2013-01-03,64.15896041016079,65.45562749730703,63.920936347848524,64.21420985445499,64.43477442320408,5489738
2013-01-04,65.09803456342125,65.90171786146365,65.03482584660416,65.32238784028358,65.23173521715918,7981278
2013-01-07,65.73132740329727,66.60860274507549,65.91741979984431,66.18370725510646,66.02518905559015,9543390
2013-01-08,66.22707955185098,67.37178134634888,65.44021931551487,66.67028459460887,66.9086662820233,3718597
2013-01-09,66.84324345436023,67.54400322142584,65.49129558580945,66.62751614342419,66.54400061183019,2635410
2013-01-10,65.05950587492794,65.34943626326394,63.98669773086658,64.99395247018218,64.6799233477406,7074786
2013-01-11,64.95627045048498,66.41502559254322,64.93687008211337,65.45096794958873,65.37916110414187,2914851
2013-01-14,65.17724592049822,65.75391625486488,65.02343734456966,65.68605289702582,65.78755247638603,7864498
2013-01-15,65.42060701201004,66.05008296518174,65.37225012162772,65.98502899449517,65.82294306495434,9631899
2013-01-16,65.05128656751334,65.23580960638168,64.40759971464044,64.73567767894882,64.69164938599947,8782094
2013-01-17,63.95187997581356,64.13221612522051,63.03879429227929,63.68201839881455,63.39972565161628,3866292
2013-01-18,64.19062564826658,65.17139286712164,64.7230678170273,64.76256851242142,64.81961966688016,7763738
2013-01-21,64.82846086169738,65.38628524393428,64.57971510268308,64.75041061883874,64.91636263443358,6961970
2013-01-22,64.9155723422225,65.87920854719282,64.29859773735883,65.45930857648533,65.40256357855583,3706383
2013-01-23,66.04405249163571,65.76693985656091,64.53009785014171,65.51502421288977,65.46276460295566,6664044
2013-01-24,66.10608912705324,65.97802945743044,65.01760956414739,65.57217761265949,65.30220548136919,1705195
2013-01-25,66.80165865214313,67.83521953350372,65.84965712448164,66.53785867890946,66.33953651255887,3906699
2013-01-28,66.61220005272462,66.59228554918114,65.56044851963419,66.04921121096605,65.82112697256538,9833886
2013-01-29,66.58492318928282,66.76128641170608,65.19234073653848,66.17272924818101,66.16061154491811,1788449
2013-01-30,66.16979962023476,66.49586779516795,64.70683561741406,65.73785121974994,65.75708318373367,4207580
2013-01-31,65.4218335789045,66.61560009501446,64.3334323394069,65.3307522525916,65.62404821752338,5425864
2013-02-01,64.79666437279457,65.36329570875931,64.10887431439554,65.04897738939692,64.77136884710916,8128397
2013-02-04,64.9299624841432,66.18824253394233,65.03143185565811,65.2985084213046,65.36372071816544,1154147
2013-02-05,64.62304531369928,65.77574849740702,64.40882921340824,64.8471570599151,64.86434060155021,4019322
2013-02-06,66.30025929941563,66.93356149023894,65.5088899562227,66.1303104457626,66.14104544382253,2088599
2013-02-07,64.835831416447,65.37871834528326,64.83132887956863,65.26310040381706,65.50663572420788,2544016
2013-02-08,64.78935810452522,65.98496281010442,64.1206391307593,65.10362601992968,64.9119208871187,7490003
2013-02-11,64.64996854076517,64.7742196155599,64.26516612029795,64.69129222192947,64.39421251887245,1167696
2013-02-12,65.81240899886606,66.95455089161992,65.9827430010847,66.16566736655717,66.27965195926576,3047542
2013-02-13,66.50731979324202,67.37162966081527,65.85977652858223,66.38961940334272,66.28682003310811,9755861
2013-02-14,68.0197160272418,67.73345478049443,66.12697895173255,67.44886120308533,67.12348109524183,1549229
2013-02-15,66.31812989895302,67.10148256644085,65.69257664782002,65.99069809032233,65.82662806209927,9219531
2013-02-18,66.50577786353189,66.32538574486094,65.47360509949691,66.28514561646556,66.15875759110355,2674213
2013-02-19,67.31335493227292,68.33629484457379,66.62023907054737,67.20217367236299,67.28069160124551,5646867
2013-02-20,67.2956299502405,67.93156696737653,67.21623901404233,67.31185492191238,67.0914663466091,4943811
2013-02-21,67.97592225014233,68.70241345402584,67.73727118216696,68.4047325572517,68.34525761649907,9880172
2013-02-22,68.4509753267529,68.09655179733919,66.96109378754501,67.91484136742531,67.90293959330133,9602934
2013-02-25,69.00279752589724,70.67385334951926,68.63973368137724,69.35158606788485,69.3233165522732,7960405
2013-02-26,71.09199917531114,71.78205175922339,70.427667150766,71.67788145177808,72.01759215266114,2244634
2013-02-27,71.69917401083474,71.62651635953956,70.93017071524281,71.3424401516124,71.01819178446632,2161360
2013-02-28,70.46419984095824,71.41771626352032,70.80199158829382,70.9243348904856,71.24418107729466,5560837
2013-03-01,72.21960892600289,73.30328015939133,71.04887378104212,72.40511662787726,72.46444336323127,2968480
2013-03-04,73.31383370446581,74.81852332977809,73.4522640187023,74.01208603388194,74.23096028471146,2779081
2013-03-05,72.98299248020722,73.70136097295519,72.66911547149815,73.51662326700266,73.46545027022351,6854177
2013-03-06,72.6459016429527,73.54755412826195,71.965547612319,73.12383371018076,73.09007819923401,7926610
2013-03-07,72.22004861569066,73.217400549132,72.39679521891195,72.86944636159423,73.14585948132988,7380927
2013-03-08,71.77657671371043,71.85798315624399,70.52752737947947,71.55239311083393,71.83569371808211,5445246
2013-03-11,71.13740551481213,71.24217696207396,70.4697614227781,70.66113842462372,70.47649301341295,5929384
2013-03-12,69.5078361330888,70.66559503368947,69.2784223477965,69.68439491814561,69.47481344107013,7010582
2013-03-13,69.46049058517814,69.24383608906415,68.74445602694973,68.94399461331545,68.94139899179115,7750858
2013-03-14,68.54148812227984,69.44225967596493,67.81823572014729,68.93670698620265,69.21264478752674,7078497
2013-03-15,68.95666519566915,69.73933555495334,68.89017992302001,69.19831897901314,69.07539168989838,2121756
2013-03-18,70.28182644654656,72.15841471123711,69.7607145416664,70.77621673210119,70.88380692571809,3439248
2013-03-19,69.97357327115205,71.13807461581686,68.48831615500248,69.80525995163637,69.95056077835741,5677953
2013-03-20,70.70348773939673,71.95024614805209,70.06947493501573,70.81697961038692,71.01432859100433,3675102
2013-03-21,70.79041296132293,70.97175729338558,69.8675385985359,70.6303880264354,70.67553811910877,3801499
2013-03-22,70.97785009443129,70.7044015881094,69.95726544837557,70.60832157705693,70.53944681565437,7352809
2013-03-25,71.37572046302932,71.76251042269156,70.84575029826395,71.3105383294975,71.64356994519487,1363688
2013-03-26,70.39444542075348,70.5898742935558,69.54724917658545,70.21521356820918,70.29338469440788,9601338
2013-03-27,71.2398118228518,71.33964097555908,69.77355468728912,70.6250205746672,70.78644480240973,7803623
2013-03-28,70.53426927225738,71.92042627899474,69.42233386289026,70.81887004315423,70.709088646103,2240294
2013-03-29,71.13777728451757,72.56335173896942,70.00074012784198,71.33871856743635,71.4599581353798,9869013
2013-04-01,71.96727639789233,72.86606399921702,70.41972816192732,71.65528447161815,71.48173369744494,8036453
2013-04-02,74.30302119991669,74.67129427655674,72.81961500104794,74.137981871803,73.94900187072973,7751617
2013-04-03,73.05490481596759,74.53825352414508,72.83964222933163,73.52763914782567,73.68551931354237,1870376
2013-04-04,72.84315497869449,73.48092778874356,72.06385464337737,73.02403945309781,73.03966275374734,8738984
2013-04-05,72.38170742871975,72.5165218814443,71.13173303262893,72.42829618694702,72.56104031318515,1988033
2013-04-08,71.78429856629448,72.90907021536283,71.33515142787763,71.90021632806074,71.73444210413938,5714331
2013-04-09,70.8315092255694,71.30423862999335,69.91894116336883,71.2902264610282,71.36060655443744,7466399
2013-04-10,73.12212025195572,73.1000093457378,71.9036952439214,72.50664025240974,72.46598842549732,8125053
2013-04-11,74.34253503699968,74.44172361920758,73.06548589908478,73.95454176067356,74.02624829650001,6955026
2013-04-12,73.38381891515068,74.42922616945641,72.36904051510382,73.41119272719806,73.25767504440422,4963407
2013-04-15,72.86770547897056,73.71891838265157,71.22585628369146,72.6062344143678,72.7626652460829,1643933
2013-04-16,73.6859146012389,73.54966428553584,72.7473935456668,73.10504723102818,73.32869703865265,4479616
2013-04-17,72.05209022071018,73.75838281583701,71.49713441444031,72.58022144702117,72.4059682920893,9791468
2013-04-18,72.87489422120845,73.67108303200907,72.47765412002626,73.24055052505065,73.09452392545516,9072021
2013-04-19,73.53361676258504,74.1267105328152,73.07624826652362,73.47087080617592,73.58927225147988,1898477
2013-04-22,72.41299437580474,73.02917652213156,70.86448154252255,71.98252395145266,72.12331109639119,8204814
2013-04-23,72.8751884849972,74.57681498848312,72.74502541830594,73.5574264130567,73.70755688821664,6143829
2013-04-24,76.11041389895023,76.86927190503106,74.3842079429822,75.38070134642619,75.51842076067565,2721894
2013-04-25,74.72785442396406,75.13212968796145,74.31228020628456,74.79530991621579,74.71513511590416,1721768
2013-04-26,74.2254429997846,75.42099836883902,73.718533030406,74.43500561655377,74.35673994319055,2876136
2013-04-29,74.43839848103943,75.65972160430606,73.82534504417325,74.74826826755265,74.56499868712959,1611786
2013-04-30,74.6209401674073,76.48478545480542,74.50186430206139,75.11012231781366,74.8523696900523,1304707
2013-05-01,76.23806694313,76.0330965481996,75.49534669682978,75.79606385076046,75.94202992421026,3481748
2013-05-02,78.5425967264214,79.00396978781598,76.3367055587172,77.83366564980078,77.51702956964857,9726214
2013-05-03,77.54994706549294,78.56702458108074,76.88945761160959,77.6841156825807,78.02421074909755,1769155
2013-05-06,77.60915830795531,77.33572440407548,75.7842521834097,76.91321569831622,77.1644806397159,9130131
2013-05-07,76.05062506515861,76.27827204865396,74.94010857598731,75.56129373057567,75.83142969284845,4273438
2013-05-08,74.82939154751438,75.35747632519688,74.32607357695748,74.85776095090772,75.16218412001425,5211964
2013-05-09,75.11255549823254,75.71928693675373,74.24248974254819,74.85203123830789,74.78362020244339,5004249
2013-05-10,76.57428591890756,78.03725077628968,76.0464916043989,76.67398636209965,76.93981562743863,3191300
2013-05-13,76.27324773856377,77.05120834963745,75.35461844222127,76.18377232333745,75.92327052286626,5227655
2013-05-14,75.75934334599954,77.40067105962748,75.60415560657606,76.43495753525032,76.06932464409275,3087444
2013-05-15,76.74600278479501,77.2390551513219,75.68582416440084,76.44593189945154,76.66371978100366,4907087
2013-05-16,76.96715426639302,77.741194460368,77.45236850884967,77.6617224331736,77.33150218616443,7685870
2013-05-17,80.72475817188837,80.58963200201724,79.42018779055088,80.21605211932119,80.60792732107909,9269649
2013-05-20,80.23062777282517,80.4969551569944,79.44298644081115,79.71258060667485,79.85191535151858,4108941
2013-05-21,78.83380309392695,79.74226468993108,79.05061184486001,79.25053842443059,79.45139868443262,5559287
2013-05-22,80.03882105919209,80.61408922678945,78.8238553744496,80.32209656177363,80.11792088975685,2899044
2013-05-23,81.00109639334647,81.84839696290915,80.05098655948044,81.03138531167392,81.17227084894463,5320468
2013-05-24,83.06576761076734,83.44074397907521,81.81198297065451,82.90548989768392,82.5267941489102,8152832
2013-05-27,83.16162444396949,83.94794191075594,82.84568478785724,83.51681534328387,83.79895662597458,9773179
2013-05-28,83.33878999712714,83.95685231414804,81.67265044793946,83.18492051277077,82.91009757716574,4644092
2013-05-29,83.46405171649133,84.02636494430847,82.7337631769104,83.80297260373706,83.96836453041702,9663165
2013-05-30,84.18394931879895,86.51511070378594,83.63242192381728,84.93907344459393,84.70504973518182,4725002
2013-05-31,84.93341997317157,87.27570326593204,85.15459586274423,85.78695288606528,85.4167420098395,3800449
2013-06-03,85.6330384078078,87.54328334269692,84.66422848180751,86.32162417744655,86.3056492201949,3906655
2013-06-04,87.92664209528031,87.6013912408495,85.98127223081569,87.41569612730969,87.12660036583064,5014466
2013-06-05,89.43015959682043,89.9874357194748,87.09898071059263,88.61238897802933,88.81570477745194,5891035
2013-06-06,89.8904523331769,91.47662303611433,89.71191997112068,90.02194522934083,89.78569689660843,6048278
2013-06-07,90.7210605746915,92.09074748742084,90.20653567280846,90.69805237720445,90.55517805375075,2840221
2013-06-10,89.9187147452602,90.76474276900055,90.04101419084776,90.55833155716155,90.61940341792129,3685255
2013-06-11,90.82504648932779,91.90090933771755,90.24083739342856,90.73244250386885,90.53733896995661,5886300
2013-06-12,91.31275290661611,93.50094483306154,90.39297342378862,91.96634873065118,91.85413885611199,6831116
2013-06-13,91.3796136795494,92.22963515094945,91.11866724144144,91.17681031993791,91.46458418344784,4455000
2013-06-14,92.36637577629568,92.75674860063654,91.43350698455284,91.57288088908479,91.27912410671938,6232533
2013-06-17,90.65185123971224,92.04305793827831,90.70728059725035,91.2069393370314,90.8258781941991,9329709
2013-06-18,91.74597942307791,92.22811060388128,90.89826094905743,91.26308142024018,91.10643544593462,3167652
2013-06-19,91.68675312059953,92.6325751233825,92.13967061325593,92.56893054312147,92.49892692510409,2177798
2013-06-20,92.55638105909216,93.97318156491303,91.30664496500766,92.78742687141535,92.82700932163168,4743301
2013-06-21,92.13833299415808,93.01252649720414,91.81540777122221,92.86126067984547,92.74279171578483,7239655
2013-06-24,91.25874687780568,92.32512909084151,91.51823816486484,91.52880179913953,91.79415450462898,7249825
2013-06-25,91.69978576526096,92.84270829120149,91.50990174059201,92.30245262544071,91.87723321379127,8987725
2013-06-26,92.7397438494972,93.98956098446244,92.21686932016082,92.97533406685577,92.91189470755383,1408092
2013-06-27,95.0090055807662,95.41991999294123,94.94911177198574,95.1659860504352,95.0539337306019,3832015
2013-06-28,94.50718443630797,96.19814512961402,93.6024826211871,94.88560507575616,95.02563581971992,3804188
2013-07-01,95.43014832784932,96.64477584170362,93.79631232550071,95.13215266369407,95.57573129948365,9019446
2013-07-02,96.20817815867883,95.72064308468008,94.03334054218345,95.4089336076788,95.41883267250087,6278467
2013-07-03,96.82091176931954,97.21618029451899,95.60034968631017,97.01378414771625,97.48612180107351,6860187
2013-07-04,96.34936457077885,97.228028423352,96.94578344852827,96.94588587560327,96.7541747996775,3214329
2013-07-05,96.80634985820944,98.9583581991852,95.39688472887187,97.25230466164757,96.79606310864288,5682898
2013-07-08,98.58064424073572,98.92166199865227,96.29357961505876,97.88759843163808,97.56032413560834,9312376
2013-07-09,98.24216425149459,99.01838588658488,96.32796371189127,98.10160481506841,97.9987206439806,5541632
2013-07-10,97.59467570245873,97.89104615229269,97.65200691549545,97.68256846079186,97.5031587058957,7388748
2013-07-11,97.2180159952138,99.1759390634616,96.07548444253248,97.90405571396414,97.50955536586498,4786997
2013-07-12,98.90553968212363,100.72381218681899,97.40162108627052,99.00508472409788,98.93841480666396,5604136
2013-07-15,97.57178457817264,99.62930981931818,96.36491725630437,98.0059666849608,97.84731048206527,6863077
2013-07-16,99.03640760851486,99.39548352789754,97.98318000875972,98.16633361938165,97.79587274432048,8065113
2013-07-17,98.24249769441427,97.64039394166466,96.05308732320105,97.49361006471645,97.29483729504646,8441720
2013-07-18,97.89454397129576,98.9379617738946,96.82087019939581,98.71605395391526,99.09752837881729,2831422
2013-07-19,97.25264544195849,97.31614096459836,95.9008932718231,97.22026430940545,97.02781569323072,5978147
2013-07-22,96.15706448102026,97.18664654135526,95.58540245945986,96.68873972240786,96.89561052470835,2704733
2013-07-23,96.92008983428792,97.35678538089746,95.25706181390791,97.09334885774635,97.20213911968337,6938129
